TIPO_REG,PAIS,P_DEPTO,P_MUNIC,UC_UO,ENCUESTA,COD_VEREDA,ID_MAQ,P_S9P118,P_S9P119,P_S9P120
9,170,19,19807,08890000,081636213,19807004,1,441230300,0,1
9,170,19,19807,08890000,082064641,19807008,1,441230300,2,0
9,170,19,19807,08890000,082064641,19807008,2,9999999915,2,0
9,170,19,19807,08970000,081337459,19256010,1,441500300,0,1
9,170,19,19807,09000000,081337467,19807008,1,9999999915,0,1
9,170,19,19807,09020000,083784821,19807001,1,441230401,0,1
9,170,19,19807,09020000,083784821,19807001,3,441230300,0,1
9,170,19,19807,09070000,081410933,19807008,1,9999999915,0,1
9,170,19,19807,09070000,081410933,19807008,3,441230300,1,0
9,170,19,19807,09250000,081330339,19807008,1,9999999915,0,1
9,170,19,19807,09250000,081330339,19807008,3,441230300,0,1
9,170,19,19807,09270000,081403377,19807004,1,441230401,1,0
9,170,19,19807,09310001,060015826,19807008,1,9999999915,1,0
9,170,19,19807,09310001,060015826,19807008,3,441230401,1,0
9,170,19,19807,09350000,081892773,19807008,1,432320300,1,0
9,170,19,19807,09350000,081892773,19807008,2,441230300,1,0
9,170,19,19807,09350000,081892773,19807008,4,432200900,1,0
9,170,19,19807,09350001,060015087,19807008,1,9999999915,1,1
9,170,19,19807,09350001,060015087,19807008,3,444220100,1,1
9,170,19,19807,09350001,060015087,19807008,4,441230300,1,1
9,170,19,19807,09350001,060015087,19807008,5,432200900,1,1
9,170,19,19807,09380001,060009675,19807001,1,9999999915,0,1
9,170,19,19807,09410000,081330344,19807008,1,9999999915,1,0
9,170,19,19807,09410001,060009532,19807008,1,9999999915,1,0
9,170,19,19807,09430000,081330350,19807008,1,9999999915,0,1
9,170,19,19807,09430000,081330350,19807008,3,441230401,0,1
9,170,19,19807,09430000,081330350,19807008,4,441230300,1,0
9,170,19,19807,09430000,081330350,19807008,5,432320300,0,1
9,170,19,19807,09430001,060009527,19807008,1,9999999915,0,1
9,170,19,19807,09430001,060009527,19807008,3,461130100,0,1
9,170,19,19807,09430001,060009527,19807008,4,441230300,1,0
9,170,19,19807,09430001,060009527,19807008,5,432320300,0,1
9,170,19,19807,09470000,081337458,19807008,1,441500300,1,0
9,170,19,19807,09470000,081337458,19807008,2,9999999915,1,0
9,170,19,19807,09470000,081337458,19807008,4,441230300,1,0
9,170,19,19807,09490000,082064514,19807004,1,441230300,0,1
9,170,19,19807,09490000,082064611,19807008,1,441500300,0,1
9,170,19,19807,09510000,081337454,19807008,1,441500300,1,0
9,170,19,19807,09540000,082064597,19807008,1,9999999915,1,0
9,170,19,19807,09600000,083784935,19807007,1,441230300,0,1
9,170,19,19807,09610000,082050944,19807008,1,9999999915,1,0
9,170,19,19807,09620000,081330348,19807001,1,9999999915,0,1
9,170,19,19807,09680000,083658337,19807007,1,441230401,1,0
9,170,19,19807,09680000,083658337,19807007,3,432320300,0,1
9,170,19,19807,09690000,083784812,19807001,1,9999999915,1,0
9,170,19,19807,09690000,083784812,19807001,3,441230300,1,0
9,170,19,19807,09750000,083785003,19807001,1,9999999915,0,1
9,170,19,19807,09770000,083214098,19807001,1,441230300,2,0
9,170,19,19807,09770000,083214098,19807001,3,432200900,1,0
9,170,19,19807,09780000,082064583,19807008,1,441230300,0,1
9,170,19,19807,09830000,083214375,19807007,1,441230300,1,0
9,170,19,19807,09830000,083214375,19807007,3,432200900,0,1
9,170,19,19807,09840000,081337460,19807008,1,9999999915,0,1
9,170,19,19807,09850000,081337455,19807008,1,9999999915,1,0
9,170,19,19807,09850000,081337455,19807008,3,441500300,1,0
9,170,19,19807,09870000,082064585,19807008,1,441230300,0,1
9,170,19,19807,09900000,081636218,19807001,1,441500300,1,0
9,170,19,19807,09940000,081337464,19807008,1,441500300,1,0
9,170,19,19807,09940000,081337464,19807008,2,9999999915,0,1
9,170,19,19807,09950000,082064639,19807001,1,441230300,1,0
9,170,19,19807,09950001,060009541,19807001,1,441230300,1,0
9,170,19,19807,09960000,083214178,19807007,1,441230300,0,2
9,170,19,19807,09960000,083214178,19807007,3,432320300,0,1
9,170,19,19807,09960001,060014044,19807007,1,432320300,0,1
9,170,19,19807,09960001,060014044,19807007,2,441230300,0,2
9,170,19,19807,09970000,083658169,19807007,1,9999999915,1,0
9,170,19,19807,09970000,083658169,19807007,3,441230300,1,0
9,170,19,19807,10000000,083784983,19807001,1,9999999915,0,1
9,170,19,19807,10080000,083214100,19807008,1,9999999915,1,0
9,170,19,19807,10110000,081015259,19807008,1,9999999915,1,0
9,170,19,19807,10190000,083788875,19807007,1,441230300,1,0
9,170,19,19807,10280000,081411110,19807005,1,441230300,1,0
9,170,19,19807,10280000,082064605,19807001,1,9999999915,1,0
9,170,19,19807,10440000,083789081,19807002,1,441230300,0,1
9,170,19,19807,10450000,083788960,19807002,1,9999999915,0,1
9,170,19,19807,10550000,083788691,19807004,1,9999999915,0,1
9,170,19,19807,10560000,083658130,19807004,1,9999999915,1,0
9,170,19,19807,10630000,083789167,19807003,1,441230300,1,0
9,170,19,19807,10640000,083788429,19807004,1,9999999915,0,5
9,170,19,19807,10640000,083788429,19807004,3,441230300,1,0
9,170,19,19807,10780000,083658371,19807002,1,9999999915,1,0
9,170,19,19807,10860000,082051077,19807005,1,441230401,1,0
9,170,19,19807,11030000,081410903,19807005,1,441230401,1,0
9,170,19,19807,11030000,081410903,19807005,3,441230300,1,0
9,170,19,19807,11030000,083214329,19807002,1,9999999915,2,0
9,170,19,19807,11110000,083788795,19807004,1,9999999915,0,1
9,170,19,19807,11250000,083788510,19807004,1,441230300,0,1
9,170,19,19807,11440000,083789059,19807003,1,9999999915,2,0
9,170,19,19807,11560000,081410907,19807005,1,441230401,1,0
9,170,19,19807,11560000,081410907,19807005,3,441230300,1,0
9,170,19,19807,11660000,081410923,19807005,1,441230300,1,0
9,170,19,19807,11810000,083789141,19807004,1,441230300,0,1
9,170,19,19807,11850000,081892798,19807004,1,441500300,1,0
9,170,19,19807,11880000,083789003,19807002,1,441230300,0,1
9,170,19,19807,12030000,501001961,19807004,1,482510000,5,0
9,170,19,19807,12030000,501001961,19807004,3,444400800,0,0
9,170,19,19807,12030000,501001961,19807004,4,441989900,2,0
9,170,19,19807,12030000,501001961,19807004,5,441980400,2,0
9,170,19,19807,12030000,501001961,19807004,6,441980200,2,0
9,170,19,19807,12080000,081403275,19807005,1,9999999915,2,0
9,170,19,19807,12080000,081403275,19807005,3,441230300,2,0
9,170,19,19807,12080001,060013071,19807005,1,496210100,2,0
9,170,19,19807,12080001,060013071,19807005,3,441500300,2,0
9,170,19,19807,12170000,081636302,19807004,1,9999999915,0,1
9,170,19,19807,12170000,081636302,19807004,3,441230300,1,0
9,170,19,19807,12170000,081636302,19807004,4,441500300,1,0
9,170,19,19807,12270000,081636301,19807004,1,441500300,0,1
9,170,19,19807,12270000,081636301,19807004,3,441230300,1,0
9,170,19,19807,12270000,081636301,19807004,4,9999999915,0,1
9,170,19,19807,12350000,081403381,19807005,1,441230401,0,1
9,170,19,19807,90090000,999999999,19807004,1,481500000,1,
9,170,19,19807,90090000,999999999,19807004,3,461130100,1,
9,170,19,19807,90090000,999999999,19807004,4,441230401,1,
9,170,19,19807,90090000,999999999,19807004,5,441230300,3,
9,170,19,19807,90090000,999999999,19807004,6,441190000,1,
9,170,19,19807,90090000,999999999,19807004,7,439220400,1,
9,170,19,19807,90090000,999999999,19807004,8,432200900,3,
9,170,19,19809,10990000,083247687,19809001,1,493150103,1,0
9,170,19,19809,11730000,003317926,19809009,1,431100100,2,0
9,170,19,19809,11730000,003318337,19809009,1,448250000,1,1
9,170,19,19809,11730000,003318337,19809009,3,431100100,1,1
9,170,19,19809,11730000,003318344,19809009,1,431100100,1,1
9,170,19,19809,11730000,003318351,19809009,1,9999999915,3,3
9,170,19,19809,11730000,060000233,19809001,1,,,
9,170,19,19809,11730000,083286278,19809009,1,432320300,1,0
9,170,19,19809,11730000,083286292,19809009,1,432320300,1,0
9,170,19,19809,11730000,083286292,19809009,3,431100100,1,0
9,170,19,19809,11730000,083286293,19809009,1,9999999915,3,0
9,170,19,19809,11730000,083286293,19809009,3,461130100,1,0
9,170,19,19809,11730000,083286293,19809009,4,432320300,1,0
9,170,19,19809,11730000,083286341,19809009,1,432320300,1,1
9,170,19,19809,11730000,083286344,19809009,1,432320300,1,1
9,170,19,19809,11730000,083286344,19809009,3,431100100,1,1
9,170,19,19809,11730000,083286347,19809009,1,432320300,1,0
9,170,19,19809,11730000,083317913,19809009,1,9999999915,0,1
9,170,19,19809,11730000,083317913,19809009,3,441499901,2,0
9,170,19,19809,11730000,083317923,19809009,1,432320300,1,1
9,170,19,19809,11730000,083317923,19809009,3,431100100,1,1
9,170,19,19809,11730000,083317924,19809009,1,432320300,2,0
9,170,19,19809,11730000,083318334,19809002,1,9999999915,1,0
9,170,19,19809,11730000,083318340,19809009,1,432320300,1,1
9,170,19,19809,11730000,083318340,19809009,3,431100100,1,1
9,170,19,19809,11730000,083318341,19809009,1,431100100,1,1
9,170,19,19809,11730000,083318342,19809009,1,9999999915,1,1
9,170,19,19809,11730000,083318342,19809009,3,441230300,1,1
9,170,19,19809,11730000,083318342,19809009,4,431100100,1,1
9,170,19,19809,11730000,083318344,19809009,1,431100100,1,1
9,170,19,19809,11730000,083318355,19809009,1,493150103,1,0
9,170,19,19809,11730000,083318357,19809009,1,493150103,1,0
9,170,19,19809,11730000,083318360,19809009,1,493150103,1,0
9,170,19,19809,11730000,089286294,19809009,1,432320300,1,0
9,170,19,19809,11730000,089286294,19809009,3,431100100,3,0
9,170,19,19809,11740000,003278581,19809006,1,432320300,0,1
9,170,19,19809,11740000,003278584,19809006,1,9999999915,0,1
9,170,19,19809,11740000,060000237,19809001,1,,,
9,170,19,19809,11740000,083278582,19809001,1,,,
9,170,19,19809,11740000,083278591,19809006,1,431100100,1,0
9,170,19,19809,11740000,083278601,19809006,1,432320300,2,0
9,170,19,19809,11740000,083278602,19809006,1,9999999915,1,0
9,170,19,19809,11740000,083278605,19809006,1,431100100,1,0
9,170,19,19809,11740000,083278645,19809006,1,461130100,1,0
9,170,19,19809,11740000,083278645,19809006,3,431100100,2,0
9,170,19,19809,11740000,083318736,19809006,1,461130100,1,0
9,170,19,19809,11740000,083318736,19809006,3,432320300,1,0
9,170,19,19809,11740000,083318737,19809006,1,432320300,1,0
9,170,19,19809,11740000,083318739,19809006,1,493150101,1,0
9,170,19,19809,11740000,083318739,19809006,3,461130100,1,0
9,170,19,19809,11740000,083318739,19809006,4,431100100,1,0
9,170,19,19809,11740000,083318740,19809006,1,461130100,1,0
9,170,19,19809,11740000,083318740,19809006,3,431100100,1,0
9,170,19,19809,11740000,083318765,19809006,1,461130100,1,0
9,170,19,19809,11740000,083318765,19809006,3,432320300,1,0
9,170,19,19809,11740000,083318765,19809006,4,431100100,1,0
9,170,19,19809,11740000,083333278,19809006,1,432320300,1,0
9,170,19,19809,11750000,060000234,19809001,1,,,
9,170,19,19809,11750000,083278578,19809011,1,431100100,1,0
9,170,19,19809,11750000,083278609,19809011,1,431100100,2,0
9,170,19,19809,11750000,083278640,19809011,1,431100100,1,0
9,170,19,19809,11750000,083278641,19809011,1,432320300,1,0
9,170,19,19809,11750000,083278641,19809011,3,431100100,1,0
9,170,19,19809,11750000,083289637,19809007,1,431100100,0,1
9,170,19,19809,11750000,083323372,19809011,1,431100100,0,1
9,170,19,19809,11750000,083323373,19809011,1,493150103,1,1
9,170,19,19809,11750000,083323374,19809011,1,493150103,1,0
9,170,19,19809,11750000,083323377,19809011,1,431100100,0,1
9,170,19,19809,11750000,083323387,19809001,1,431100100,1,0
9,170,19,19809,11750000,083323388,19809011,1,493150103,1,0
9,170,19,19809,11750000,083323389,19809011,1,493150103,1,0
9,170,19,19809,11750000,083323405,19809011,1,493150103,1,0
9,170,19,19809,11750000,083323406,19809011,1,9999999915,0,1
9,170,19,19809,11750000,083323411,19809011,1,9999999915,1,0
9,170,19,19809,11750000,083323412,19809011,1,431100100,1,1
9,170,19,19809,11750000,083323437,19809011,1,493150103,1,0
9,170,19,19809,11750000,083323440,19809011,1,493150103,1,0
9,170,19,19809,11750000,083323443,19809011,1,493150102,1,0
9,170,19,19809,11750000,083323445,19809011,1,431100100,1,0
9,170,19,19809,11750000,083323447,19809011,1,431100100,1,1
9,170,19,19809,11750000,083323448,19809011,1,431100100,0,1
9,170,19,19809,11750000,083334349,19809011,1,431100100,1,0
9,170,19,19809,15600000,060000235,19809001,1,,,
9,170,19,19809,16470000,003318257,19809004,1,461130100,0,1
9,170,19,19809,16470000,003318257,19809004,3,431100100,3,1
9,170,19,19809,16470000,003318345,19809004,1,9999999915,1,1
9,170,19,19809,16470000,003318371,19809004,1,432320300,2,0
9,170,19,19809,16470000,060000232,19809001,1,,,
9,170,19,19809,17510000,060000236,19809001,1,,,
9,170,19,19809,20020000,083312395,19809007,1,9999999915,0,1
9,170,19,19809,20020000,083312395,19809007,3,493150101,1,0
9,170,19,19809,20110000,083289025,19809003,1,493150101,0,1
9,170,19,19809,20110000,083289025,19809003,3,431100100,0,1
9,170,19,19809,20140000,060010041,19809001,1,,,
9,170,19,19809,20410000,003329535,19809010,1,9999999915,1,0
9,170,19,19809,20410000,003329535,19809010,3,431100100,1,0
9,170,19,19809,20410000,003329552,19809003,1,9999999915,1,0
9,170,19,19809,20410000,003329552,19809003,3,431100100,1,0
9,170,19,19809,20570000,003249206,19809008,1,9999999915,0,1
9,170,19,19809,20570000,003249206,19809008,3,493150104,1,0
9,170,19,19809,20570000,003249209,19809008,1,9999999915,1,0
9,170,19,19809,20570000,003249209,19809008,3,493150101,1,0
9,170,19,19809,20570000,003249211,19809008,1,9999999915,0,1
9,170,19,19809,20570000,003249211,19809008,3,493150103,0,1
9,170,19,19809,20570000,003249211,19809008,4,493150101,0,1
9,170,19,19809,20570000,003249211,19809008,5,441230300,1,0
9,170,19,19809,20570000,003249211,19809008,6,432320300,1,0
9,170,19,19809,20570000,003249212,19809008,1,9999999915,0,1
9,170,19,19809,20570000,003249212,19809008,3,493150104,1,0
9,170,19,19809,20570000,003249213,19809008,1,9999999915,0,1
9,170,19,19809,20570000,003249213,19809008,3,493150103,1,0
9,170,19,19809,20570000,003249213,19809008,4,432320300,1,0
9,170,19,19809,20570000,003249219,19809008,1,9999999915,0,1
9,170,19,19809,20570000,003249219,19809008,3,493150103,1,0
9,170,19,19809,20570000,003249221,19809008,1,9999999915,0,1
9,170,19,19809,20570000,003249221,19809008,3,493150104,1,0
9,170,19,19809,20570000,003249222,19809008,1,493150103,1,0
9,170,19,19809,20570000,003249224,19809008,1,9999999915,1,0
9,170,19,19809,20570000,003249224,19809008,3,493150101,0,1
9,170,19,19809,20570000,003249225,19809008,1,9999999915,1,0
9,170,19,19809,20570000,003249225,19809008,3,493150101,1,0
9,170,19,19809,20570000,003249303,19809008,1,9999999915,0,1
9,170,19,19809,20570000,003249303,19809008,3,493150101,1,0
9,170,19,19809,20570000,003249304,19809008,1,9999999915,0,1
9,170,19,19809,20570000,003249304,19809008,3,493150101,1,0
9,170,19,19809,20570000,003249309,19809008,1,431100100,0,1
9,170,19,19809,20570000,003249346,19809008,1,431100100,0,1
9,170,19,19809,20570000,003260560,19809008,1,461130100,1,0
9,170,19,19809,20570000,003260563,19809008,1,431100100,1,1
9,170,19,19809,20570000,003260623,19809008,1,9999999915,0,1
9,170,19,19809,20570000,003260629,19809999,1,431100100,1,0
9,170,19,19809,20570000,003278773,19809008,1,461130100,2,0
9,170,19,19809,20570000,003278774,19809008,1,461130100,2,0
9,170,19,19809,20570000,003278775,19809008,1,461130100,1,0
9,170,19,19809,20570000,003278776,19809008,1,493150105,1,0
9,170,19,19809,20570000,003278776,19809008,3,461130100,1,0
9,170,19,19809,20570000,003278776,19809008,4,431100100,0,1
9,170,19,19809,20570000,003278779,19809008,1,432320300,1,0
9,170,19,19809,20570000,003278779,19809008,2,493150101,1,0
9,170,19,19809,20570000,003278779,19809008,3,461130100,1,0
9,170,19,19809,20570000,003278779,19809008,5,431100100,1,0
9,170,19,19809,20570000,003278780,19809008,1,431100100,1,0
9,170,19,19809,20570000,003278780,19809008,2,493150101,1,0
9,170,19,19809,20570000,003278780,19809008,3,461130100,1,0
9,170,19,19809,20570000,003286819,19809008,1,431100100,1,0
9,170,19,19809,20570000,003287027,19809008,1,493150101,0,1
9,170,19,19809,20570000,003287027,19809008,2,9999999915,1,0
9,170,19,19809,20570000,003287027,19809008,4,432320300,1,0
9,170,19,19809,20570000,003287027,19809008,5,431100100,0,1
9,170,19,19809,20570000,003287035,19809008,1,431100100,1,0
9,170,19,19809,20570000,003287035,19809008,2,493150101,1,0
9,170,19,19809,20570000,003287038,19809008,1,493150101,1,0
9,170,19,19809,20570000,003287038,19809008,3,431100100,0,1
9,170,19,19809,20570000,003287040,19809008,1,431100100,1,0
9,170,19,19809,20570000,003287040,19809008,2,493150101,1,0
9,170,19,19809,20570000,003287040,19809008,3,432320300,1,0
9,170,19,19809,20570000,003287049,19809008,1,493150104,1,0
9,170,19,19809,20570000,003287049,19809008,3,431100100,1,0
9,170,19,19809,20570000,003287051,19809008,1,493150101,1,0
9,170,19,19809,20570000,003287051,19809008,3,431100100,1,0
9,170,19,19809,20570000,003287055,19809008,1,493150104,1,0
9,170,19,19809,20570000,003287055,19809008,3,431100100,1,0
9,170,19,19809,20570000,003287057,19809008,1,431100100,0,1
9,170,19,19809,20570000,003287057,19809008,2,493150101,1,0
9,170,19,19809,20570000,003287087,19809008,1,9999999915,1,0
9,170,19,19809,20570000,003287087,19809008,3,493150101,1,0
9,170,19,19809,20570000,003287087,19809008,4,431100100,1,0
9,170,19,19809,20570000,003287093,19809008,1,9999999915,1,0
9,170,19,19809,20570000,003287101,19809008,1,431100100,0,1
9,170,19,19809,20570000,003287101,19809008,2,493150101,1,0
9,170,19,19809,20570000,003287103,19809008,1,431100100,1,0
9,170,19,19809,20570000,003287103,19809008,2,493150104,1,0
9,170,19,19809,20570000,003287130,19809008,1,493150101,0,1
9,170,19,19809,20570000,003287130,19809008,3,432320300,1,0
9,170,19,19809,20570000,003287130,19809008,4,431100100,0,1
9,170,19,19809,20570000,003287136,19809008,1,493150101,1,0
9,170,19,19809,20570000,003287136,19809008,3,431100100,0,1
9,170,19,19809,20570000,003287144,19809008,1,431100100,0,1
9,170,19,19809,20570000,003287144,19809008,2,493150104,1,0
9,170,19,19809,20570000,003287158,19809008,1,431100100,1,0
9,170,19,19809,20570000,003287158,19809008,2,493150101,1,0
9,170,19,19809,20570000,003287171,19809008,1,493150104,0,1
9,170,19,19809,20570000,003297240,19809008,1,461130100,0,1
9,170,19,19809,20570000,003297241,19809008,1,493150105,1,1
9,170,19,19809,20570000,003297241,19809008,3,461130100,1,1
9,170,19,19809,20570000,003297241,19809008,4,432200900,3,1
9,170,19,19809,20570000,003297241,19809008,5,431100100,1,1
9,170,19,19809,20570000,003297242,19809008,1,493150105,1,1
9,170,19,19809,20570000,003297242,19809008,3,461130100,1,1
9,170,19,19809,20570000,003297242,19809008,4,432200900,3,1
9,170,19,19809,20570000,003297242,19809008,5,431100100,1,1
9,170,19,19809,20570000,003297246,19809008,1,461130100,1,0
9,170,19,19809,20570000,003297246,19809008,2,493150101,1,0
9,170,19,19809,20570000,003297246,19809008,4,431100100,1,0
9,170,19,19809,20570000,003297264,19809008,1,461130100,0,1
9,170,19,19809,20570000,003297269,19809008,1,461130100,1,0
9,170,19,19809,20570000,003297270,19809008,1,9999999915,1,0
9,170,19,19809,20570000,003297270,19809008,3,493150101,1,0
9,170,19,19809,20570000,003297282,19809008,1,461130100,1,0
9,170,19,19809,20570000,003297282,19809008,2,493150101,1,0
9,170,19,19809,20570000,003297282,19809008,4,431100100,0,1
9,170,19,19809,20570000,003311081,19809008,1,493150105,1,0
9,170,19,19809,20570000,003311081,19809008,3,431100100,0,1
9,170,19,19809,20570000,003311091,19809008,1,9999999915,2,0
9,170,19,19809,20570000,003314101,19809008,1,441230300,1,0
9,170,19,19809,20570000,003314101,19809008,3,432320300,1,0
9,170,19,19809,20570000,003314101,19809008,4,431100100,1,0
9,170,19,19809,20570000,003314106,19809008,1,432320300,1,0
9,170,19,19809,20570000,003314114,19809008,1,9999999915,1,0
9,170,19,19809,20570000,003314114,19809008,3,432320300,1,0
9,170,19,19809,20570000,003314123,19809008,1,432320300,1,0
9,170,19,19809,20570000,003314123,19809008,2,493150106,1,0
9,170,19,19809,20570000,003314279,19809008,1,431100100,1,0
9,170,19,19809,20570000,003314279,19809008,2,493150101,1,0
9,170,19,19809,20570000,003314288,19809008,1,431100100,1,1
9,170,19,19809,20570000,003314362,19809008,1,431100100,1,0
9,170,19,19809,20570000,003314388,19809008,1,431100100,1,0
9,170,19,19809,20570000,003314394,19809008,1,493150101,1,0
9,170,19,19809,20570000,003314394,19809008,3,431100100,1,0
9,170,19,19809,20570000,003319009,19809008,1,9999999915,0,5
9,170,19,19809,20570000,003319009,19809008,3,493150101,2,0
9,170,19,19809,20570000,003319969,19809008,1,431100100,0,1
9,170,19,19809,20570000,003319970,19809008,1,431100100,1,0
9,170,19,19809,20570000,003319985,19809008,1,493150101,1,0
9,170,19,19809,20570000,003319985,19809008,3,431100100,1,0
9,170,19,19809,20570000,003319998,19809008,1,493150103,1,0
9,170,19,19809,20570000,003328485,19809008,1,9999999915,1,0
9,170,19,19809,20570000,003328545,19809001,1,,,
9,170,19,19809,20570000,060010298,19809001,1,,,
9,170,19,19809,20570000,083228700,19809008,1,9999999915,1,0
9,170,19,19809,20570000,083228700,19809008,3,493150104,1,0
9,170,19,19809,20570000,083228700,19809008,4,493150101,1,0
9,170,19,19809,20570000,083228700,19809008,5,461130100,0,1
9,170,19,19809,20570000,083228700,19809008,6,432320300,1,0
9,170,19,19809,20570000,083249210,19809008,1,431100100,1,0
9,170,19,19809,20570000,083249210,19809008,2,493150105,1,0
9,170,19,19809,20570000,083249214,19809008,1,493150101,1,0
9,170,19,19809,20570000,083249214,19809008,3,431100100,0,1
9,170,19,19809,20570000,083249215,19809008,1,493150101,1,0
9,170,19,19809,20570000,083249215,19809008,3,432320300,1,0
9,170,19,19809,20570000,083249215,19809008,4,431100100,0,1
9,170,19,19809,20570000,083249216,19809008,1,431100100,0,1
9,170,19,19809,20570000,083249216,19809008,2,493150103,1,1
9,170,19,19809,20570000,083249217,19809008,1,493150101,0,1
9,170,19,19809,20570000,083249217,19809008,3,461130100,1,0
9,170,19,19809,20570000,083249217,19809008,4,432320300,1,0
9,170,19,19809,20570000,083249217,19809008,5,431100100,0,1
9,170,19,19809,20570000,083249306,19809008,1,493150104,1,0
9,170,19,19809,20570000,083249306,19809008,2,9999999915,1,0
9,170,19,19809,20570000,083249307,19809008,1,432320300,0,1
9,170,19,19809,20570000,083249307,19809008,2,493150104,0,1
9,170,19,19809,20570000,083249308,19809008,1,493150103,1,1
9,170,19,19809,20570000,083260402,19809008,1,493150106,0,1
9,170,19,19809,20570000,083260402,19809008,3,431100100,1,0
9,170,19,19809,20570000,083260404,19809008,1,431100100,1,0
9,170,19,19809,20570000,083260404,19809008,2,493150106,0,1
9,170,19,19809,20570000,083260407,19809008,1,432320300,1,0
9,170,19,19809,20570000,083260407,19809008,2,9999999915,0,1
9,170,19,19809,20570000,083260410,19809008,1,431100100,0,1
9,170,19,19809,20570000,083260410,19809008,2,432320300,1,0
9,170,19,19809,20570000,083260436,19809008,1,431100100,1,0
9,170,19,19809,20570000,083260486,19809008,1,431100100,1,0
9,170,19,19809,20570000,083260618,19809008,1,431100100,1,0
9,170,19,19809,20570000,083260620,19809008,1,431100100,1,0
9,170,19,19809,20570000,083260627,19809008,1,431100100,1,0
9,170,19,19809,20570000,083260638,19809008,1,431100100,1,0
9,170,19,19809,20570000,083260640,19809008,1,461130100,1,0
9,170,19,19809,20570000,083260640,19809008,3,431100100,1,0
9,170,19,19809,20570000,083260641,19809008,1,431100100,1,0
9,170,19,19809,20570000,083260641,19809008,2,461130100,1,0
9,170,19,19809,20570000,083260643,19809008,1,461130100,1,0
9,170,19,19809,20570000,083260643,19809008,3,431100100,1,0
9,170,19,19809,20570000,083260646,19809008,1,431100100,1,0
9,170,19,19809,20570000,083260649,19809008,1,431100100,0,1
9,170,19,19809,20570000,083260743,19809005,1,9999999915,0,1
9,170,19,19809,20570000,083260744,19809005,1,493150106,1,0
9,170,19,19809,20570000,083260744,19809005,3,431100100,0,1
9,170,19,19809,20570000,083278693,19809008,1,431100100,0,1
9,170,19,19809,20570000,083278757,19809008,1,461130100,1,0
9,170,19,19809,20570000,083278757,19809008,2,493150101,1,0
9,170,19,19809,20570000,083278757,19809008,4,431100100,1,0
9,170,19,19809,20570000,083278785,19809008,1,461130100,1,0
9,170,19,19809,20570000,083278785,19809008,2,493150101,1,0
9,170,19,19809,20570000,083278785,19809008,4,431100100,1,0
9,170,19,19809,20570000,083278786,19809008,1,431100100,1,0
9,170,19,19809,20570000,083278787,19809008,1,493150101,1,0
9,170,19,19809,20570000,083278787,19809008,3,461130100,1,0
9,170,19,19809,20570000,083278787,19809008,4,431100100,1,0
9,170,19,19809,20570000,083278788,19809008,1,9999999915,2,0
9,170,19,19809,20570000,083278788,19809008,3,461130100,1,0
9,170,19,19809,20570000,083278788,19809008,4,432200900,1,0
9,170,19,19809,20570000,083278788,19809008,5,431100100,1,0
9,170,19,19809,20570000,083278791,19809008,1,432320300,1,0
9,170,19,19809,20570000,083278791,19809008,2,493150106,1,0
9,170,19,19809,20570000,083278791,19809008,3,461130100,0,2
9,170,19,19809,20570000,083278791,19809008,5,432200900,0,3
9,170,19,19809,20570000,083278791,19809008,6,431100100,1,1
9,170,19,19809,20570000,083278799,19809008,1,9999999915,1,0
9,170,19,19809,20570000,083286821,19809008,1,493150104,0,1
9,170,19,19809,20570000,083286821,19809008,3,432320300,1,0
9,170,19,19809,20570000,083286822,19809008,1,432200900,1,0
9,170,19,19809,20570000,083286822,19809008,3,431100100,0,1
9,170,19,19809,20570000,083286878,19809008,1,9999999915,0,1
9,170,19,19809,20570000,083286911,19809008,1,493150104,0,1
9,170,19,19809,20570000,083286914,19809008,1,9999999915,1,0
9,170,19,19809,20570000,083286915,19809008,1,493150103,1,0
9,170,19,19809,20570000,083286918,19809008,1,493150101,1,0
9,170,19,19809,20570000,083286918,19809008,3,432320300,1,0
9,170,19,19809,20570000,083286918,19809008,4,431100100,1,1
9,170,19,19809,20570000,083286919,19809008,1,461130100,0,1
9,170,19,19809,20570000,083286919,19809008,2,493150101,0,1
9,170,19,19809,20570000,083286919,19809008,4,432320300,0,1
9,170,19,19809,20570000,083286919,19809008,5,432200900,0,1
9,170,19,19809,20570000,083286919,19809008,6,431100100,0,1
9,170,19,19809,20570000,083286920,19809008,1,431100100,1,0
9,170,19,19809,20570000,083286920,19809008,2,493150101,1,0
9,170,19,19809,20570000,083286924,19809008,1,431100100,0,1
9,170,19,19809,20570000,083286924,19809008,2,493150101,0,1
9,170,19,19809,20570000,083286928,19809008,1,493150101,1,0
9,170,19,19809,20570000,083286928,19809008,3,431100100,1,0
9,170,19,19809,20570000,083286929,19809003,1,493150104,0,1
9,170,19,19809,20570000,083286930,19809008,1,493150101,1,0
9,170,19,19809,20570000,083286930,19809008,3,431100100,1,0
9,170,19,19809,20570000,083286931,19809008,1,493150101,1,0
9,170,19,19809,20570000,083286931,19809008,3,431100100,1,0
9,170,19,19809,20570000,083286996,19809008,1,432320300,1,0
9,170,19,19809,20570000,083286996,19809008,2,493150104,0,1
9,170,19,19809,20570000,083286999,19809008,1,431100100,2,0
9,170,19,19809,20570000,083286999,19809008,2,493150102,3,0
9,170,19,19809,20570000,083287003,19809008,1,432320300,1,0
9,170,19,19809,20570000,083287003,19809008,2,493150104,1,0
