,DPTO_CCDGO,MPIO_CNMBR,MPIO_CCNCT,DPTO_CNMBR,MPM,MPM_CAB,MPM_CPRD,AFBMO_TOT,AFBMO_CAB,AFBMO_CPRD,BLE_TOT,BLE_CAB,BLE_CPRD,BSCPI_TOT,BSCPI_CAB,BSCPI_CPRD,BASS_TOT,BASS_CAB,BASS_CPRD,TDE_TOT,TDE_CAB,TDE_CPRD,HC_TOT,HC_CAB,HC_CPRD,IEE_TOT,IEE_CAB,IEE_CPRD,IE_TOT,IE_CAB,IE_CPRD,MIPE_TOT,MIPE_CAB,MIPE_CPRD,MIP_TOT,MIP_CAB,MIP_CPRD,RE_TOT,RE_CAB,RE_CPRD,SAFAM_TOT,SAFAM_CAB,SAFAM_CPRD,SAS_TOT,SAS_CAB,SAS_CPRD,TRINF_TOT,TRINF_CAB,TRINF_CPRD,TRIML_TOT,TRIML_CAB,TRIML_CPRD,Municipality code
302,05,AMAGÁ,05030,ANTIOQUIA,22.9,17.7,27.7,15.4,11.0,19.5,64.4,52.1,75.8,1.3,1.4,1.2,4.3,5.1,3.6,27.2,25.9,28.4,4.8,5.4,4.2,5.6,1.6,9.4,4.7,5.3,4.0,0.3,0.2,0.4,1.4,0.2,2.6,15.7,13.3,17.9,4.6,1.0,7.9,14.1,14.5,13.6,0.8,0.6,0.9,69.5,69.1,69.9,5030
303,05,ALEJANDRÍA,05021,ANTIOQUIA,31.9,15.8,53.7,15.7,11.4,21.9,72.9,60.3,91.3,1.2,1.2,1.1,0.5,0.9,0.0,36.7,32.8,42.3,4.1,4.9,3.0,3.7,1.3,7.1,2.5,1.9,3.4,0.4,0.5,0.2,2.5,0.6,5.3,17.9,10.8,28.3,26.8,0.5,65.3,11.0,11.8,9.8,1.5,0.9,2.5,87.1,84.7,90.7,5021
304,05,ABRIAQUÍ,05004,ANTIOQUIA,34.8,13.6,45.2,13.0,6.7,16.9,66.8,42.8,81.6,1.3,1.0,1.5,1.9,3.7,0.8,37.4,36.4,38.0,5.4,5.1,5.6,39.6,2.4,62.6,2.4,0.3,3.8,0.8,1.0,0.6,3.4,2.0,4.2,13.1,11.4,14.2,34.4,2.0,54.5,11.7,15.8,9.2,1.2,0.7,1.5,87.6,83.8,90.0,5004
305,05,ABEJORRAL,05002,ANTIOQUIA,40.6,24.1,51.4,18.9,15.1,21.7,81.7,65.0,94.0,1.3,0.7,1.7,3.2,2.2,3.9,30.2,32.5,28.6,5.2,5.9,4.6,23.6,4.3,37.9,5.0,2.1,7.1,0.3,0.5,0.1,1.6,0.2,2.6,20.3,15.9,23.5,32.3,1.8,54.8,8.8,11.8,6.6,3.6,1.5,5.2,87.5,80.4,92.7,5002
306,05,ZARAGOZA,05895,ANTIOQUIA,58.0,45.1,69.1,24.4,17.5,30.3,72.6,61.5,82.0,3.9,2.3,5.2,4.7,5.4,4.1,49.2,48.8,49.5,15.0,16.6,13.6,42.2,27.6,54.7,7.5,5.2,9.5,14.3,14.9,13.7,33.7,6.8,56.7,29.9,24.8,34.2,30.5,12.0,46.4,13.6,13.2,14.0,2.5,1.9,3.1,91.1,90.2,91.9,5895
307,05,YONDÓ,05893,ANTIOQUIA,46.3,40.9,52.7,18.1,13.1,24.2,63.8,51.9,78.2,3.6,2.5,4.9,5.0,5.8,4.0,46.6,52.6,39.4,11.9,15.4,7.6,19.2,10.4,29.9,7.6,5.5,10.0,17.3,29.8,2.1,19.0,12.1,27.2,25.1,23.3,27.4,11.4,8.4,15.1,23.1,23.0,23.3,2.0,0.8,3.4,81.9,79.8,84.4,5893
308,05,YOLOMBÓ,05890,ANTIOQUIA,45.0,26.8,53.6,16.6,9.0,20.6,76.7,57.4,86.9,1.4,0.9,1.6,3.3,6.2,1.7,33.2,35.6,31.9,6.5,7.8,5.8,47.8,25.4,59.5,5.2,2.0,6.9,0.6,0.9,0.4,6.5,0.4,9.7,17.3,12.7,19.7,42.5,0.6,64.5,12.2,13.0,11.7,2.4,1.1,3.1,87.7,83.5,90.0,5890
309,05,YARUMAL,05887,ANTIOQUIA,33.8,26.6,53.4,14.5,13.4,17.6,61.6,55.1,80.8,2.6,2.3,3.3,3.4,3.1,4.2,38.1,38.8,36.0,6.6,6.8,6.0,18.7,3.1,64.6,4.6,3.2,8.7,0.5,0.4,1.0,1.1,0.4,3.2,19.1,16.8,25.7,15.9,2.7,54.7,13.4,13.8,12.5,2.4,1.3,5.8,84.3,83.1,87.9,5887
310,05,YALÍ,05885,ANTIOQUIA,44.0,26.5,60.8,23.6,19.0,28.2,78.7,68.3,89.4,1.3,0.9,1.8,2.9,2.2,3.6,31.3,32.8,29.9,6.1,6.2,6.1,34.1,1.8,67.1,5.2,3.1,7.4,1.8,0.5,3.1,16.1,2.1,30.3,21.3,18.4,24.3,29.7,0.8,59.1,9.1,8.9,9.4,3.3,1.1,5.5,87.1,84.1,90.2,5885
311,05,VENECIA,05861,ANTIOQUIA,25.8,19.7,31.0,19.7,14.7,24.3,70.1,58.8,80.4,0.9,0.9,1.0,3.3,2.6,3.9,24.4,25.6,23.3,3.4,4.5,2.5,6.5,5.6,7.3,3.3,1.6,4.8,0.3,0.1,0.6,0.9,0.1,1.6,17.8,14.9,20.4,7.8,0.5,14.5,15.2,14.6,15.7,1.1,0.7,1.5,73.5,75.1,72.1,5861
312,05,VEGACHÍ,05858,ANTIOQUIA,41.0,32.6,58.8,20.6,17.3,28.1,73.5,67.7,86.9,1.5,1.3,2.1,3.9,3.7,4.5,38.8,39.2,38.1,9.1,9.2,8.8,20.4,4.5,57.2,5.2,4.5,6.8,2.3,2.3,2.3,8.6,0.9,26.3,20.9,20.0,23.1,16.5,0.5,53.2,11.8,12.6,9.8,2.2,1.6,3.6,85.0,82.6,90.7,5858
313,05,VALPARAÍSO,05856,ANTIOQUIA,25.9,16.8,39.0,17.7,12.2,26.4,68.6,59.5,83.2,0.6,0.4,0.9,2.7,2.8,2.5,29.2,29.4,28.8,4.4,4.8,3.8,9.0,3.6,17.6,2.4,1.2,4.3,0.8,0.3,1.5,1.6,0.5,3.4,14.2,10.8,19.7,11.8,2.3,27.2,11.9,11.7,12.2,0.9,0.4,1.6,76.6,76.8,76.4,5856
314,05,VALDIVIA,05854,ANTIOQUIA,59.3,35.5,68.4,24.8,18.1,27.5,80.7,65.9,86.7,2.5,1.6,2.9,3.9,5.6,3.2,44.3,40.1,46.1,7.3,10.7,5.9,49.3,12.5,64.2,10.3,3.9,12.8,4.0,3.8,4.1,9.5,1.3,12.9,26.8,20.2,29.5,45.9,3.1,63.3,10.4,10.3,10.4,3.6,1.7,4.4,91.5,83.8,94.6,5854
315,05,URAMITA,05842,ANTIOQUIA,55.6,39.8,62.5,24.9,16.1,29.4,78.2,59.5,87.7,2.6,1.0,3.4,2.7,3.4,2.4,38.8,40.5,37.9,9.1,9.3,9.0,56.0,66.8,50.5,5.0,1.0,7.1,1.7,1.4,1.8,13.2,1.4,19.2,20.3,11.8,24.5,42.6,2.4,63.0,15.2,10.5,17.5,3.4,0.9,4.6,92.2,86.9,94.9,5842
316,05,TURBO,05837,ANTIOQUIA,49.9,42.6,54.8,17.3,11.0,21.6,58.1,44.3,67.8,3.7,3.0,4.3,5.4,6.6,4.6,49.2,51.0,47.9,12.7,13.7,12.0,45.4,50.4,42.0,7.5,6.5,8.2,10.8,24.3,1.4,22.5,10.6,30.8,24.6,19.7,28.0,36.8,22.7,46.7,16.8,17.5,16.4,2.0,1.0,2.6,87.6,90.1,85.8,5837
317,05,TOLEDO,05819,ANTIOQUIA,53.5,24.2,68.9,19.1,10.4,24.4,71.8,50.7,84.8,2.1,1.0,2.7,20.8,8.7,28.2,47.1,33.2,55.6,11.1,12.0,10.5,32.2,5.3,48.6,3.9,2.1,4.9,0.9,0.8,1.0,6.7,1.0,10.3,24.5,17.1,29.0,25.8,1.5,40.7,10.9,13.2,9.5,1.9,1.0,2.4,86.2,77.1,91.7,5819
318,05,TITIRIBÍ,05809,ANTIOQUIA,30.3,23.8,36.3,19.1,14.2,24.1,75.2,63.8,86.8,1.3,1.2,1.4,1.0,1.3,0.8,31.9,32.8,31.0,3.8,5.3,2.2,8.1,1.5,14.8,4.8,5.4,4.1,0.1,0.1,0.1,1.4,0.1,2.6,16.6,13.5,19.8,15.0,0.6,29.6,11.6,13.0,10.3,1.0,0.8,1.1,74.3,72.1,76.5,5809
319,05,TARSO,05792,ANTIOQUIA,42.6,32.9,55.5,25.2,23.0,28.5,74.0,66.1,85.4,1.6,1.3,2.0,2.6,2.6,2.7,33.4,33.5,33.2,7.6,9.8,4.4,14.8,1.1,34.8,3.1,2.4,4.1,1.4,1.0,2.0,1.0,0.2,2.1,23.1,20.0,27.5,35.3,0.8,85.3,13.9,13.6,14.3,0.8,0.6,1.1,75.5,73.9,77.9,5792
320,05,TARAZÁ,05790,ANTIOQUIA,53.5,46.6,62.0,26.3,23.8,29.4,77.0,70.5,85.1,3.0,2.4,3.8,2.0,1.6,2.5,40.2,41.2,39.1,14.4,17.2,10.8,28.5,12.7,48.1,10.8,8.7,13.4,11.4,17.4,3.9,15.2,7.2,25.2,32.2,31.3,33.2,18.7,7.5,32.8,11.2,11.1,11.3,4.5,3.0,6.2,91.8,89.1,95.3,5790
321,05,TÁMESIS,05789,ANTIOQUIA,36.6,24.0,47.0,16.3,11.1,21.2,70.9,57.6,83.3,1.0,0.7,1.2,5.9,3.3,8.4,37.2,38.1,36.3,4.2,5.7,2.8,23.2,5.3,39.8,4.1,1.7,6.4,0.5,0.4,0.6,0.7,0.1,1.3,16.7,14.2,19.1,16.5,3.0,29.0,14.8,15.6,14.0,1.0,0.5,1.5,82.9,82.0,83.8,5789
322,05,SOPETRÁN,05761,ANTIOQUIA,28.7,18.8,37.5,11.8,7.0,16.1,65.4,49.0,80.2,1.3,1.2,1.4,2.7,1.9,3.4,27.3,26.5,28.1,7.1,8.0,6.2,20.4,11.4,28.6,2.7,1.8,3.6,0.7,0.3,1.2,8.1,0.9,14.6,14.6,12.5,16.6,9.2,0.7,16.9,15.2,17.9,12.8,1.3,0.8,1.7,82.3,79.6,84.7,5761
323,05,SONSÓN,05756,ANTIOQUIA,37.9,24.6,51.1,15.9,11.1,21.1,71.2,58.4,85.1,1.8,1.3,2.2,3.5,4.4,2.6,31.2,31.1,31.3,5.1,5.8,4.2,24.8,3.5,47.8,5.0,2.9,7.3,0.6,0.7,0.4,1.8,0.2,3.4,22.8,18.4,27.5,32.0,0.9,65.4,13.5,16.0,10.8,3.2,1.7,4.8,85.9,83.5,88.5,5756
324,05,SEGOVIA,05736,ANTIOQUIA,42.8,37.3,67.1,16.0,13.7,27.9,66.6,63.1,84.4,3.1,2.6,5.7,4.5,3.4,10.1,32.7,32.4,34.0,13.2,13.8,10.3,44.1,38.7,71.6,10.1,9.7,12.0,9.7,10.8,4.6,7.3,3.2,28.0,21.5,19.8,30.4,23.4,18.5,47.9,16.0,15.4,19.0,2.7,2.0,6.2,78.9,76.8,89.7,5736
325,05,EL SANTUARIO,05697,ANTIOQUIA,22.0,18.0,35.2,9.3,7.9,13.9,63.7,58.1,82.3,2.0,2.0,2.0,0.7,0.7,0.6,31.7,30.0,37.1,7.2,7.5,6.3,2.1,0.9,6.0,5.6,4.4,9.6,0.1,0.0,0.3,0.3,0.0,1.1,18.3,17.5,20.7,5.9,2.3,17.8,13.8,14.0,13.1,2.4,2.0,3.8,82.9,80.8,89.7,5697
326,05,SANTO DOMINGO,05690,ANTIOQUIA,41.5,23.7,47.5,16.0,9.6,18.4,71.5,52.8,78.4,1.5,1.7,1.5,3.4,2.5,3.7,37.7,44.6,35.2,5.1,6.3,4.6,34.8,7.0,45.1,3.5,1.7,4.2,0.6,0.6,0.6,2.1,0.4,2.7,20.7,13.3,23.5,45.2,1.3,61.4,10.3,11.1,10.0,2.4,0.8,3.1,85.4,81.0,87.0,5690
327,05,SANTA ROSA DE OSOS,05686,ANTIOQUIA,30.9,17.9,46.2,9.1,5.7,13.4,61.9,45.7,81.8,2.3,2.1,2.6,1.0,1.3,0.6,31.6,29.2,34.4,5.7,6.2,5.0,27.9,5.2,55.9,5.1,4.4,5.8,0.1,0.1,0.1,1.4,0.1,3.0,22.1,19.1,25.8,26.3,0.8,57.6,14.9,14.9,14.9,2.1,0.9,3.6,77.9,75.6,80.8,5686
328,05,SANTA BÁRBARA,05679,ANTIOQUIA,28.1,19.0,36.0,15.0,9.5,20.0,69.6,55.4,82.5,1.2,1.1,1.2,5.4,5.9,5.0,27.5,27.3,27.6,4.5,4.9,4.1,9.7,1.1,17.5,3.0,2.1,3.8,0.3,0.2,0.5,1.3,0.2,2.3,15.5,13.2,17.6,13.0,0.4,24.4,12.2,13.7,10.8,1.5,0.6,2.3,81.8,78.2,85.1,5679
329,05,GIRALDO,05306,ANTIOQUIA,33.4,24.9,38.3,12.2,6.9,15.5,69.3,54.4,78.8,1.4,0.9,1.7,0.9,2.1,0.2,35.3,35.5,35.1,8.1,10.5,6.5,31.0,10.2,44.2,5.4,5.0,5.6,0.2,0.2,0.2,4.3,1.2,6.2,17.5,17.1,17.8,8.4,3.4,11.6,10.5,13.0,8.9,3.0,2.4,3.3,84.7,78.7,88.6,5306
330,05,FREDONIA,05282,ANTIOQUIA,31.6,22.6,37.9,16.5,12.0,19.5,72.4,56.0,83.7,1.3,1.1,1.4,0.8,0.6,1.0,29.3,29.7,29.1,4.3,5.9,3.1,16.3,3.8,24.9,3.1,2.5,3.4,1.0,0.5,1.3,3.0,0.3,4.9,15.4,12.7,17.3,16.5,2.5,26.1,20.5,22.1,19.5,1.0,0.5,1.3,78.4,79.8,77.5,5282
331,05,ENVIGADO,05266,ANTIOQUIA,4.9,4.7,9.2,2.0,1.9,3.4,19.4,19.0,28.2,1.0,0.9,1.7,1.5,1.4,3.6,15.6,15.7,13.3,1.8,1.8,1.3,0.6,0.2,8.2,1.6,1.5,2.7,0.0,0.0,0.1,0.0,0.0,0.2,8.3,8.3,8.9,0.9,0.1,17.0,17.0,17.0,15.1,0.2,0.2,0.3,62.4,62.1,69.0,5266
332,05,ENTRERRÍOS,05264,ANTIOQUIA,23.1,14.1,35.5,5.6,4.0,8.0,55.6,40.9,78.2,2.3,1.5,3.4,5.5,5.9,5.0,26.5,22.2,33.1,3.7,4.5,2.4,14.5,1.8,34.1,4.4,3.5,5.6,0.1,0.2,0.0,0.3,0.2,0.5,19.5,16.0,24.9,14.8,0.6,36.5,15.1,13.9,17.1,2.2,1.4,3.4,68.5,67.5,70.0,5264
333,05,EL BAGRE,05250,ANTIOQUIA,53.7,43.0,71.1,23.1,17.2,33.5,69.1,59.2,86.3,3.6,2.6,5.4,2.7,3.2,1.9,43.0,41.8,45.2,19.6,19.7,19.4,41.3,36.0,50.5,8.9,7.4,11.7,10.6,10.9,10.2,24.3,8.8,51.5,29.0,25.4,35.3,18.8,8.9,36.0,14.8,13.1,17.7,2.9,2.0,4.4,91.7,88.8,96.8,5250
334,05,EBÉJICO,05240,ANTIOQUIA,39.1,15.1,44.3,22.5,7.2,26.2,79.3,48.2,86.7,1.0,0.5,1.1,6.4,5.9,6.5,34.1,28.9,35.4,3.8,4.5,3.7,26.1,4.2,31.4,2.6,0.7,3.1,1.0,0.3,1.1,6.5,1.5,7.6,19.3,10.7,21.3,9.4,0.9,11.4,11.4,13.2,10.9,1.1,0.4,1.3,85.9,79.1,87.6,5240
335,05,DONMATÍAS,05237,ANTIOQUIA,19.7,13.2,42.6,6.8,4.9,13.6,59.8,53.4,83.4,2.1,2.0,2.1,0.7,0.2,2.6,24.6,21.7,35.2,4.8,4.6,5.5,9.1,0.4,41.5,4.5,3.7,7.5,0.0,0.0,0.1,0.2,0.0,0.8,15.9,14.6,20.6,13.0,0.2,60.2,14.8,14.9,14.5,2.3,2.2,2.8,80.2,79.4,83.1,5237
336,05,COPACABANA,05212,ANTIOQUIA,11.6,9.9,19.3,5.4,4.4,9.8,36.2,32.3,53.0,1.3,1.3,1.4,4.5,4.1,6.1,19.8,19.6,21.1,3.7,3.8,3.1,5.0,2.9,14.5,1.9,1.8,2.3,0.2,0.2,0.2,0.3,0.1,1.1,15.1,14.8,16.2,4.2,0.9,18.6,16.2,16.7,14.0,0.6,0.5,1.0,70.5,70.5,70.2,5212
337,05,CONCORDIA,05209,ANTIOQUIA,48.5,34.1,59.1,29.6,20.6,37.4,80.4,66.5,92.7,1.3,0.9,1.6,2.0,3.4,0.8,39.0,46.3,32.6,5.4,6.8,4.2,24.5,1.1,45.1,5.4,2.7,7.7,0.8,0.9,0.7,2.5,0.2,4.6,21.9,16.9,26.3,32.5,1.9,59.2,10.6,11.5,9.7,2.7,1.0,4.1,88.2,85.6,90.5,5209
338,05,CONCEPCIÓN,05206,ANTIOQUIA,33.0,16.8,46.3,14.5,10.2,18.2,72.8,57.8,86.2,1.4,1.5,1.4,1.7,3.0,0.5,30.3,30.3,30.3,5.4,5.6,5.3,5.1,4.4,5.7,2.5,0.9,3.9,0.1,0.2,0.1,0.4,0.0,0.7,11.3,8.4,13.8,44.9,2.4,83.1,10.0,13.1,7.2,1.5,0.6,2.3,85.2,78.9,90.8,5206
339,05,COCORNÁ,05197,ANTIOQUIA,42.9,25.1,54.8,18.8,13.0,23.1,75.0,60.3,85.8,1.3,1.3,1.2,5.4,4.0,6.4,41.5,36.6,45.1,5.8,7.6,4.5,20.3,1.4,34.1,4.1,2.0,5.6,0.4,0.1,0.6,1.0,0.0,1.8,17.9,16.4,19.0,31.6,3.9,52.1,9.6,9.8,9.3,2.3,1.6,2.9,85.8,80.6,89.6,5197
340,05,CISNEROS,05190,ANTIOQUIA,28.8,25.5,50.1,10.0,9.0,17.5,60.2,57.0,82.5,1.1,1.1,1.5,1.3,1.4,0.7,38.3,38.6,36.2,5.4,5.6,3.7,35.3,30.5,68.6,3.3,2.4,9.7,3.0,3.4,0.0,0.7,0.6,1.5,11.0,10.0,18.0,34.5,30.9,60.1,12.6,12.7,12.5,0.7,0.5,2.5,82.7,81.8,89.3,5190
341,05,CHIGORODÓ,05172,ANTIOQUIA,37.7,33.8,58.3,18.1,15.8,30.9,59.5,55.9,79.6,2.6,2.4,3.7,4.9,5.5,1.8,39.3,38.0,46.7,14.5,14.0,17.0,8.9,3.5,39.3,6.0,5.4,9.6,6.0,6.7,2.0,6.9,4.2,22.0,23.0,21.3,32.4,14.0,7.7,49.4,17.6,18.0,15.8,1.6,1.5,2.5,80.5,80.1,82.6,5172
342,05,CAUCASIA,05154,ANTIOQUIA,36.0,32.2,63.4,16.3,14.6,29.1,55.9,52.5,80.2,2.3,2.1,4.1,2.9,2.8,3.6,37.9,36.5,48.4,17.8,18.0,16.1,13.7,9.5,44.8,4.8,4.6,6.2,10.8,11.0,9.2,13.8,8.5,53.0,23.3,22.7,27.9,8.2,6.0,23.8,13.8,14.0,12.6,1.2,1.2,1.8,87.7,87.4,90.2,5154
343,05,CAROLINA,05150,ANTIOQUIA,20.4,15.9,37.4,11.4,10.2,16.1,54.8,50.9,69.3,0.9,0.2,3.6,0.6,0.7,0.4,34.0,34.3,32.8,5.9,6.1,5.5,3.7,2.1,9.9,1.6,1.3,2.9,0.5,0.4,0.7,1.1,0.4,3.6,12.1,10.5,18.2,14.0,0.3,65.0,14.4,14.8,13.1,0.7,0.5,1.5,75.1,75.1,75.2,5150
344,05,EL CARMEN DE VIBORAL,05148,ANTIOQUIA,18.5,13.0,27.3,9.4,6.6,14.0,48.2,38.4,64.0,2.3,1.9,2.9,6.5,5.4,8.3,21.2,19.4,24.3,4.9,5.2,4.5,2.8,1.5,5.1,3.7,2.7,5.2,0.1,0.1,0.1,0.1,0.0,0.3,22.6,21.8,23.9,5.3,0.2,13.7,14.9,15.6,13.8,1.7,1.1,2.6,69.1,67.0,72.6,5148
345,05,CAREPA,05147,ANTIOQUIA,34.4,29.2,46.3,14.7,12.4,20.5,56.8,51.5,70.2,2.6,2.4,3.1,0.9,0.9,0.8,38.4,37.5,40.8,14.8,15.2,13.8,7.8,6.0,12.4,6.8,6.8,6.8,7.1,9.5,1.1,9.8,5.1,21.8,23.5,21.9,27.5,20.8,4.7,61.4,14.6,15.3,12.9,1.5,1.2,2.2,76.3,77.8,72.6,5147
346,05,CARAMANTA,05145,ANTIOQUIA,30.5,18.9,40.2,15.6,11.9,19.1,75.8,59.7,90.9,0.8,0.3,1.3,2.2,3.8,0.8,32.4,34.9,30.1,4.8,6.2,3.4,16.6,3.1,29.3,4.1,0.8,7.1,0.6,0.4,0.8,0.6,0.1,1.0,16.0,8.6,23.0,21.2,0.3,40.9,7.7,9.3,6.1,2.0,0.3,3.7,85.7,81.7,89.5,5145
347,05,CARACOLÍ,05142,ANTIOQUIA,35.9,24.9,53.4,17.9,15.1,22.8,74.1,64.7,90.5,1.4,0.8,2.4,1.5,1.2,2.2,26.3,24.9,28.8,4.7,5.4,3.3,50.8,37.6,73.9,3.3,2.1,5.3,0.6,0.7,0.4,3.5,0.3,9.0,14.2,11.4,19.1,20.6,4.0,49.7,11.3,10.8,12.3,1.2,0.8,1.8,84.7,81.7,89.9,5142
348,05,CAÑASGORDAS,05138,ANTIOQUIA,45.3,23.5,56.9,19.4,10.0,25.1,72.0,52.7,83.6,1.8,1.3,2.2,4.1,3.6,4.4,40.9,34.1,45.1,9.1,7.9,9.9,35.3,12.4,49.1,7.1,2.0,10.2,1.5,0.6,2.1,11.7,0.9,18.3,16.0,12.6,18.1,29.9,7.6,43.4,9.6,12.0,8.1,2.1,1.3,2.7,89.4,83.4,93.0,5138
349,05,CAMPAMENTO,05134,ANTIOQUIA,59.3,32.3,71.7,27.3,18.6,32.1,83.9,64.4,94.9,1.7,1.3,1.9,3.4,2.0,4.2,35.1,37.8,33.5,9.1,8.3,9.6,58.7,7.1,87.6,10.0,3.7,13.6,0.8,0.4,1.1,7.1,0.1,11.0,32.3,19.6,39.4,42.7,1.3,66.0,9.4,11.3,8.3,7.4,2.5,10.1,91.1,85.1,94.4,5134
350,05,CALDAS,05129,ANTIOQUIA,16.0,12.1,32.1,6.3,4.8,12.7,44.5,40.2,62.3,1.5,1.4,2.1,4.5,3.9,7.0,19.6,18.6,23.8,4.3,4.4,3.7,10.1,1.7,45.1,3.0,2.7,4.4,0.2,0.1,0.5,0.3,0.0,1.2,14.1,13.1,18.3,5.0,0.6,23.6,18.1,18.5,16.6,0.5,0.4,0.9,66.9,66.5,68.6,5129
351,05,CAICEDO,05125,ANTIOQUIA,54.6,25.1,62.7,22.6,8.8,27.0,80.0,46.6,90.7,1.3,1.8,1.1,14.6,5.6,17.5,35.6,41.0,33.9,6.9,10.4,5.7,53.1,4.9,68.6,6.6,2.5,7.9,0.5,1.3,0.2,22.6,1.6,29.4,27.3,13.7,31.6,23.9,0.7,31.3,7.6,14.2,5.5,5.1,0.4,6.6,93.3,85.1,96.0,5125
352,05,SAN VICENTE FERRER,05674,ANTIOQUIA,27.8,17.1,32.3,13.2,5.9,16.2,70.8,50.0,79.7,1.2,1.0,1.2,3.3,6.3,2.0,29.7,28.6,30.2,5.0,6.4,4.3,19.7,6.6,25.3,3.5,2.2,4.1,0.4,0.6,0.3,3.1,0.2,4.3,15.1,16.2,14.6,13.9,0.2,19.7,11.0,12.3,10.4,2.4,1.5,2.8,85.7,79.6,88.3,5674
353,05,SAN ROQUE,05670,ANTIOQUIA,40.8,21.2,51.1,16.2,8.9,20.1,71.4,55.8,79.8,1.6,1.1,1.9,6.0,2.3,8.0,35.2,39.0,33.1,5.9,7.3,5.1,34.1,1.2,51.9,5.4,2.4,7.0,0.9,0.4,1.2,5.7,0.2,8.7,19.9,15.4,22.4,30.3,0.4,46.5,11.8,14.3,10.4,3.1,1.3,4.1,87.8,85.4,89.2,5670
354,05,SAN RAFAEL,05667,ANTIOQUIA,36.8,25.9,51.4,15.9,11.1,22.8,66.4,55.3,82.4,1.3,1.2,1.5,7.7,7.2,8.5,35.1,36.2,33.4,5.7,6.8,4.0,16.8,10.9,25.2,3.3,1.8,5.4,0.8,0.6,1.0,3.5,0.2,8.1,18.4,17.6,19.6,31.7,2.2,74.0,12.7,15.5,8.6,2.2,1.2,3.6,83.1,79.8,87.8,5667
355,05,SAN PEDRO DE URABÁ,05665,ANTIOQUIA,62.3,40.6,76.8,24.0,16.1,30.3,71.4,54.2,85.1,2.5,1.4,3.3,2.4,0.9,3.7,48.8,43.9,52.7,17.8,18.6,17.1,38.6,13.1,58.9,6.8,3.5,9.4,10.5,19.6,3.3,58.9,21.7,88.5,29.1,22.6,34.2,44.8,1.9,78.9,14.0,15.4,13.0,1.9,1.3,2.3,92.3,88.6,95.3,5665
356,05,SAN PEDRO DE LOS MILAGROS,05664,ANTIOQUIA,19.5,11.1,32.8,6.7,4.8,10.0,46.6,35.2,66.3,1.8,1.7,1.9,0.8,0.7,0.9,33.7,31.3,37.7,5.3,6.0,4.2,6.0,0.6,15.5,2.4,2.3,2.5,0.1,0.1,0.1,0.2,0.1,0.6,13.0,9.2,19.8,12.4,0.2,33.6,17.0,16.9,17.0,1.2,1.0,1.5,75.0,73.6,77.5,5664
357,05,SAN LUIS,05660,ANTIOQUIA,32.4,22.2,47.6,14.2,11.6,18.3,67.1,58.0,81.2,1.6,1.5,1.9,2.6,3.1,1.8,35.2,37.8,31.2,6.6,6.9,6.1,14.9,2.4,34.2,5.6,3.6,8.8,0.5,0.2,1.0,1.6,0.0,4.1,18.9,17.0,21.9,27.8,0.4,70.2,9.7,9.7,9.7,2.3,1.5,3.6,82.1,77.7,88.9,5660
358,05,SAN JUAN DE URABÁ,05659,ANTIOQUIA,61.1,40.4,71.4,22.4,15.0,26.5,69.1,53.3,77.9,3.6,2.5,4.2,0.6,1.4,0.2,54.5,48.5,57.8,16.0,16.1,15.9,34.9,16.3,45.3,7.7,5.4,8.9,15.9,33.4,6.2,52.1,19.1,70.5,29.2,21.2,33.7,60.4,4.8,91.4,12.8,14.6,11.9,2.0,1.0,2.6,92.0,89.8,93.2,5659
359,05,SAN JOSÉ DE LA MONTAÑA,05658,ANTIOQUIA,34.0,25.7,54.9,8.3,7.5,10.6,64.6,57.6,83.9,2.0,1.8,2.4,6.2,3.9,12.5,33.9,35.6,29.0,6.7,7.2,5.5,25.6,13.1,60.4,4.9,2.5,11.4,0.0,0.0,0.0,0.2,0.1,0.4,25.0,22.3,32.5,20.9,0.6,77.6,12.5,11.8,14.5,4.6,2.5,10.2,77.8,78.3,76.5,5658
360,05,SAN JERÓNIMO,05656,ANTIOQUIA,30.5,19.2,41.6,14.2,9.0,19.4,62.1,45.0,79.4,1.2,1.1,1.4,1.7,2.3,1.1,32.6,25.4,39.8,7.3,9.2,5.4,17.0,17.6,16.4,4.1,3.0,5.2,0.6,0.5,0.8,4.1,1.1,7.2,16.7,12.6,20.8,15.9,2.0,30.0,15.5,16.9,14.2,1.0,0.7,1.4,82.0,78.5,85.5,5656
361,05,SAN FRANCISCO,05652,ANTIOQUIA,46.4,34.0,57.1,26.3,22.8,29.6,77.1,68.2,85.5,1.4,0.7,2.0,14.2,7.0,21.0,39.7,38.0,41.4,7.6,7.7,7.5,16.2,7.3,24.7,5.2,3.4,7.0,0.8,0.7,1.0,3.5,0.3,6.4,24.4,23.7,25.1,26.8,1.8,50.6,8.3,8.7,7.8,2.5,1.6,3.3,85.3,80.5,89.9,5652
362,05,SAN CARLOS,05649,ANTIOQUIA,30.5,26.8,34.2,14.8,12.9,16.6,68.8,59.3,77.9,1.7,1.2,2.1,5.1,8.9,1.5,38.7,38.4,39.0,4.2,6.0,2.5,5.2,2.5,7.7,4.6,2.7,6.4,1.0,1.0,1.0,2.0,0.2,3.6,16.3,16.3,16.4,11.2,1.8,20.1,11.6,12.9,10.4,1.7,1.5,1.8,86.1,85.4,86.7,5649
